subject,block,rt,response,soa,hist,rsi
17,2,1.1350748,1,100,S,0.9
17,2,0.5670282,1,72,S,1.6
17,2,0.7208372,1,100,S,1.3
17,2,1.1952916,1,16,S,1.3
17,2,0.5656724,1,44,S,1.4
17,2,0.8657866,1,100,S,1.1
17,2,0.8034994,1,44,S,1.4
17,2,1.0261595,1,16,S,1.1
17,2,0.7224182,1,100,S,1.3
17,2,0.6684927,1,44,S,1.3
17,2,1.2740825,1,100,S,1.3
17,2,1.3670097,1,44,S,1.9
17,2,0.8412781,1,44,S,1.3
17,2,0.9065604,1,16,S,0.9
17,2,0.969174,1,16,S,2.3
17,2,0.652788,1,100,S,0.9
17,2,1.196833,1,16,S,1.3
17,2,0.6446283,1,72,S,1.9
17,2,0.6393403,1,16,S,1.3
17,2,1.1175495,1,44,S,0.9
17,2,1.8882949,0,16,S,1.3
17,2,1.6001887,1,44,S,1.8
17,2,0.7608683,1,44,S,0.9
17,2,0.7585409,1,44,S,1.4
17,2,1.469705,1,100,S,1.4
17,2,0.7388492,1,100,S,1.8
17,2,0.8227393,1,72,S,1.1
17,2,2.2938453,0,16,S,1.8
17,2,1.788224,1,72,S,1.9
17,2,0.7889057,1,100,S,2.1
17,2,0.7238832,1,100,S,1.6
17,2,0.5723204,1,100,S,1.8
17,2,0.5464732,1,72,S,1.1
17,2,0.7393185,1,16,S,1.6
17,2,0.6245742,1,72,S,0.9
17,2,0.5395595,1,72,S,1.9
17,2,0.6436936,1,72,S,1.1
17,2,1.0357363,1,100,S,1.4
17,2,0.6118142,1,72,S,1.6
17,2,0.6905023,1,100,S,1.1
17,2,0.9942957,1,16,S,1.8
17,2,1.9288018,0,72,S,1.6
17,2,0.6758115,1,100,S,1.6
17,2,0.7229147,1,44,S,2.3
17,2,0.5923009,1,72,S,1.9
17,2,0.6956596,1,44,S,1.9
17,3,1.0658531,1,72,S,1.3
17,3,0.7450719,1,44,S,1.1
17,3,1.5768927,0,16,S,0.9
17,3,0.5736474,1,100,S,2.1
17,3,0.6675857,1,72,S,1.6
17,3,0.577503,1,72,S,0.9
17,3,1.9092227,1,100,S,1.9
17,3,0.6663391,1,16,S,1.3
17,3,1.1466825,1,16,S,1.4
17,3,0.5291491,1,44,S,1.1
17,3,0.491385,1,16,S,2.1
17,3,0.6558927,1,44,S,1.1
17,3,0.9259336,1,16,S,2.3
17,3,1.23318,1,16,S,1.1
17,3,0.6771811,1,44,S,2.3
17,3,0.5424163,1,72,S,1.3
17,3,0.6400384,1,44,S,1.1
17,3,0.9681314,1,72,S,1.8
17,3,0.5656709,1,72,S,1.6
17,3,1.9796113,1,16,S,2.3
17,3,0.9760699,1,16,S,2.1
17,3,0.5700542,1,44,S,2.3
17,3,0.6379467,1,44,S,1.4
17,3,0.977919,1,16,S,0.9
17,3,0.5308444,1,72,S,1.4
17,3,0.8661605,1,100,S,1.6
17,3,1.8806242,0,16,S,0.9
17,3,0.6735272,1,44,S,1.8
17,3,0.5849772,1,44,S,2.3
17,3,0.6804837,1,100,S,1.1
17,3,1.2386097,1,72,S,2.3
17,3,0.8928937,1,44,S,2.3
17,3,0.469641,1,72,S,2.3
17,3,0.8072189,1,16,S,1.9
17,3,2.188481,1,100,S,2.3
17,3,0.4260075,1,100,S,1.1
17,3,1.7127081,1,100,S,2.3
17,3,0.5880989,1,44,S,1.1
17,3,0.6277576,1,44,S,2.3
17,3,1.2449769,1,16,S,1.9
17,3,1.3380139,1,16,S,2.3
17,3,0.7294246,1,16,S,1.8
17,3,0.7277718,1,44,S,0.9
17,3,1.3432825,1,100,S,2.3
17,3,0.9002536,0,16,S,1.1
17,3,0.468917,1,100,S,1.1
17,3,2.2291543,1,100,S,2.3
17,3,0.6859847,1,100,S,1.9
17,3,0.5155941,1,44,S,1.4
17,3,0.6922446,1,100,S,1.9
17,3,0.5773268,1,16,S,1.8
17,3,1.038337,1,16,S,2.1
17,3,0.7249979,1,44,S,1.4
17,3,0.9798633,1,100,S,2.3
17,3,0.7441424,1,44,S,2.1
17,3,0.5305281,1,44,S,1.3
17,3,0.8746121,1,16,S,1.3
17,3,0.6900549,1,16,S,2.3
17,3,0.6365863,1,16,S,1.9
17,3,0.4275884,1,72,S,2.1
17,3,0.5667095,1,44,S,1.3
17,3,0.6322544,1,100,S,0.9
17,3,0.9087202,1,72,S,2.1
17,3,1.4812548,1,72,S,1.1
17,3,0.7165956,1,16,S,1.9
17,3,0.6292292,1,100,S,1.3
17,3,0.5639029,1,72,S,1.1
17,3,1.0161603,1,16,S,1.8
17,3,0.7252628,1,100,S,1.9
17,4,0.7178742,1,100,S,1.8
17,4,0.6991817,1,72,S,1.6
17,4,0.8641453,1,44,S,2.3
17,4,0.6277426,1,72,S,1.9
17,4,1.115008,1,100,S,2.1
17,4,0.8015034,1,100,S,1.4
17,4,0.7001699,1,100,S,1.3
17,4,0.6684938,1,72,S,0.9
17,4,0.6537501,1,72,S,1.9
17,4,0.7601222,1,100,S,1.4
17,4,1.4545226,1,16,S,1.9
17,4,1.7035239,1,44,S,2.3
17,4,0.7221873,1,100,S,2.1
17,4,0.6475491,1,72,S,1.6
17,4,1.4055851,1,44,S,1.1
17,4,0.8844828,1,16,S,2.3
17,4,0.6021334,1,72,S,1.4
17,4,0.6276346,1,72,S,1.4
17,4,0.818213,1,44,S,1.6
17,4,0.6485041,1,72,S,2.3
17,4,0.8139694,1,100,S,1.3
17,4,0.5520892,1,72,S,1.1
17,4,1.0122923,1,44,S,0.9
17,4,0.6519219,1,44,S,1.8
17,4,1.7478225,1,16,S,1.9
17,4,1.2947653,1,16,S,1.9
17,4,0.5862242,1,44,S,1.8
17,4,0.6046561,1,100,S,1.4
17,4,0.8351043,1,44,S,1.3
17,4,0.7330351,0,16,S,1.3
17,4,0.9213528,1,44,S,1.6
17,4,0.505338,1,100,S,1.9
17,4,0.6254877,1,44,S,0.9
17,4,1.0664745,1,100,S,1.3
17,4,0.7812444,1,16,S,1.3
17,4,0.9411776,1,44,S,0.9
17,4,0.6100963,1,100,S,0.9
17,4,0.5111347,1,100,S,1.1
17,4,0.4799917,1,100,S,1.6
17,4,1.7303449,0,16,S,1.1
17,4,0.4765791,1,100,S,2.3
17,4,0.848592,1,16,S,1.8
17,4,0.4733279,1,72,S,1.3
17,4,0.9336751,1,44,S,1.3
17,4,0.498028,1,100,S,1.1
17,4,1.4695864,1,16,S,0.9
17,4,1.947175,1,16,S,1.8
17,4,1.0611585,1,16,S,1.1
17,4,0.6132722,1,44,S,2.1
17,4,0.669571,1,100,S,1.9
17,4,0.5324502,1,100,S,1.4
17,4,1.7716043,1,44,S,2.3
17,4,1.0636828,1,72,S,1.8
17,4,0.9200098,1,16,S,1.6
17,4,1.0605571,1,16,S,0.9
17,4,0.9224328,1,16,S,2.1
17,4,0.6122031,1,16,S,1.3
17,4,0.9332505,1,100,S,1.1
17,4,0.57905,1,100,S,2.3
17,4,0.4329011,1,100,S,1.3
17,4,0.4949814,1,44,S,1.1
17,4,0.6456003,1,72,S,1.8
17,4,0.5083473,1,72,S,0.9
18,1,0.743368,0,72,S,2.1
18,1,0.7703135,1,100,S,2.1
18,1,0.8184764,1,100,S,1.9
18,1,0.7139141,1,44,S,1.9
18,1,0.7276262,1,44,S,1.9
18,1,0.9774252,1,44,S,1.6
18,1,0.5904286,1,72,S,1.4
18,1,0.7410998,1,44,S,1.3
18,1,0.9244865,0,72,S,1.8
18,1,0.9049588,0,72,S,1.6
18,1,0.9719591,0,44,S,0.9
18,1,0.8130105,1,44,S,1.1
18,1,1.1577831,1,44,S,1.6
18,1,1.0489903,1,72,S,1.1
18,1,1.1750262,1,44,S,1.3
18,1,1.4862166,1,16,S,2.3
18,1,0.8498251,1,100,S,2.1
18,1,0.9104924,0,16,S,2.1
18,1,0.9316475,0,72,S,2.3
18,1,0.7871236,1,100,S,2.3
18,1,0.8402321,1,16,S,1.1
18,1,0.6368272,1,16,S,1.9
18,1,0.8535093,1,44,S,1.6
18,1,0.7240631,1,100,S,1.9
18,1,0.8708934,1,16,S,1.3
18,1,1.1383342,1,44,S,2.3
18,1,1.0002984,1,100,S,1.4
18,1,0.721084,1,100,S,1.8
18,1,0.8092709,1,72,S,2.3
18,1,0.8139794,1,100,S,0.9
18,1,0.5792069,1,44,S,1.6
18,1,0.5564122,1,44,S,2.3
18,1,0.8449063,1,16,S,1.9
18,1,0.8233939,1,16,S,1.3
18,1,0.7956264,1,16,S,1.8
18,1,0.5076008,1,100,S,1.3
18,1,0.8548899,1,16,S,1.9
18,1,0.7764443,1,16,S,0.9
18,1,0.6206247,1,100,S,1.4
18,1,0.7538702,1,100,S,1.8
18,1,0.5615034,0,16,S,1.6
18,1,0.4326911,1,72,S,2.3
18,1,0.6875168,0,44,S,2.1
18,1,0.8081053,1,100,S,1.6
18,1,0.5974275,1,72,S,2.1
18,1,1.1106449,1,16,S,1.8
18,1,0.6627132,1,100,S,0.9
18,1,0.5129384,1,100,S,1.6
18,2,0.606287,1,100,S,2.3
18,2,0.859949,1,44,S,2.1
18,2,0.5456905,1,72,S,1.1
18,2,0.7138954,1,44,S,0.9
18,2,0.6516521,1,44,S,1.4
18,2,0.5250589,1,44,S,1.3
18,2,0.7207993,0,44,S,2.1
18,2,0.6903041,1,44,S,1.6
18,2,1.2173638,0,16,S,1.3
18,2,0.5881584,1,44,S,1.9
18,2,0.4806382,1,16,S,1.6
18,2,0.4830527,1,44,S,1.9
18,2,0.6044969,1,16,S,2.3
18,2,0.9124409,1,44,S,1.4
18,2,1.1213611,1,16,S,1.1
18,2,0.6372138,1,72,S,1.6
18,2,0.6847899,0,44,S,1.1
18,2,0.9118543,1,100,S,1.6
18,2,0.6104553,1,44,S,1.1
18,2,0.6140593,1,100,S,2.3
18,2,0.5223525,1,72,S,2.1
18,2,1.7101649,1,44,S,1.1
18,2,0.5293398,1,72,S,1.1
18,2,0.5385133,1,100,S,2.1
18,2,1.4925634,1,16,S,0.9
18,2,0.4962214,1,44,S,1.3
18,2,1.202194,1,16,S,1.4
18,2,0.6805737,1,44,S,2.3
18,2,0.5752143,1,100,S,1.4
18,2,0.7944245,1,16,S,1.3
18,2,0.5595712,1,44,S,1.9
18,2,0.6022789,1,44,S,0.9
18,2,0.6691747,1,44,S,1.6
18,2,0.508838,1,72,S,1.6
18,2,0.5803758,1,44,S,0.9
18,2,1.6183815,1,72,S,1.9
18,2,0.6439531,1,100,S,1.9
18,2,0.4169434,1,44,S,1.6
18,2,0.3184117,1,72,S,2.3
18,2,0.5831083,1,44,S,0.9
18,2,0.4291824,1,72,S,1.6
18,2,0.4918169,1,72,S,2.1
18,2,1.0388887,1,44,S,2.3
18,2,0.7146101,1,72,S,1.6
18,2,1.1406583,0,16,S,1.6
18,2,0.63025,1,100,S,1.4
18,2,0.6539284,1,100,S,0.9
18,2,0.5615908,1,100,S,1.1
18,2,1.1101934,1,16,S,0.9
18,2,0.7839636,1,100,S,2.1
18,2,0.583506,1,72,S,2.3
18,2,0.6027132,1,100,S,0.9
18,2,1.2724463,1,72,S,2.1
18,2,0.4596296,1,44,S,1.4
18,2,1.0151031,1,44,S,1.9
18,2,0.8844709,1,16,S,2.3
18,2,0.7629191,1,44,S,2.1
18,2,1.3245368,1,16,S,1.6
18,2,0.6894872,1,100,S,2.3
18,2,0.6128151,1,72,S,2.3
18,2,0.5729294,1,100,S,1.9
18,2,0.7593483,1,44,S,0.9
18,2,0.6077818,1,44,S,1.1
18,2,1.0215094,1,16,S,1.3
18,2,0.5790093,1,72,S,1.8
18,2,0.4980379,1,100,S,1.6
18,2,1.1258158,0,16,S,1.3
18,2,0.9491579,0,16,S,1.3
18,2,1.4259147,0,16,S,0.9
18,2,0.5313888,1,44,S,1.9
18,2,0.6950548,1,44,S,1.4
18,2,0.9495727,1,16,S,1.3
18,2,0.8390598,1,44,S,0.9
18,2,0.5451532,1,72,S,2.1
18,2,1.7869843,1,16,S,1.8
18,2,0.861119,1,100,S,0.9
18,2,0.5943381,1,100,S,1.8
18,2,0.5956819,1,16,S,1.1
18,2,0.5110814,1,44,S,0.9
18,2,0.4235496,1,72,S,1.4
18,2,0.5130874,1,44,S,1.3
18,2,0.4830679,1,44,S,1.9
18,2,0.5352019,1,72,S,1.9
18,2,0.743551,1,44,S,2.3
18,2,0.4845113,1,44,S,1.8
18,2,0.4561742,1,72,S,0.9
18,2,0.4380632,1,16,S,1.6
18,2,0.6022365,1,72,S,1.8
18,2,1.3470682,0,16,S,1.3
18,2,0.8787503,1,16,S,1.8
18,2,0.5588675,1,44,S,1.4
18,2,0.6149327,0,16,S,1.6
18,2,0.5162666,1,100,S,1.8
18,2,0.457368,1,16,S,1.9
18,2,1.4101544,1,16,S,1.4
18,2,0.6262499,1,100,S,1.6
18,2,1.1659826,0,16,S,1.9
18,2,0.737978,1,16,S,1.8
18,2,0.6019887,1,100,S,1.3
18,3,0.3347325,1,72,S,1.6
18,3,0.4896357,1,100,S,1.8
18,3,0.5205198,1,100,S,1.9
18,3,0.3178969,1,44,S,1.3
18,3,0.4530962,0,72,S,0.9
18,3,0.4940943,1,100,S,1.1
18,3,0.5392874,1,100,S,1.6
18,3,0.7843685,1,16,S,1.9
18,3,0.4151012,1,16,S,2.1
18,3,0.4997707,1,100,S,1.1
18,3,0.5110182,1,100,S,1.3
18,3,0.5055452,1,100,S,2.1
18,3,0.3919942,1,72,S,0.9
18,3,0.4689979,1,72,S,1.9
18,3,0.4850895,1,72,S,2.3
18,3,0.8499796,1,16,S,1.9
18,3,0.5480182,1,100,S,1.9
18,3,0.435036,1,100,S,2.1
18,3,0.3911414,1,100,S,1.4
18,3,0.4783844,1,100,S,1.3
18,3,0.524203,1,44,S,2.1
18,3,0.5201329,1,100,S,1.3
18,3,0.7470382,1,44,S,1.4
18,3,0.6428056,1,44,S,1.8
18,3,0.4545111,1,100,S,0.9
18,3,0.4688602,1,100,S,0.9
18,3,0.4303047,1,100,S,2.1
18,3,0.5469428,1,16,S,1.8
18,3,0.5480324,1,16,S,0.9
18,3,0.4528537,1,72,S,2.3
18,3,0.5878871,1,72,S,0.9
18,3,0.5341127,1,16,S,1.1
18,3,0.4882064,1,16,S,2.1
18,3,0.5334042,1,72,S,1.6
18,3,0.4906196,1,44,S,1.6
18,3,0.473267,1,100,S,1.8
18,3,0.718498,1,44,S,1.3
18,3,0.4969879,1,72,S,0.9
18,3,0.4772192,1,44,S,1.3
18,3,0.4348264,1,100,S,1.9
18,3,0.2995646,1,44,S,1.8
18,3,0.5920562,1,44,S,0.9
18,3,0.7662869,1,72,S,0.9
18,3,0.5121788,1,100,S,1.8
18,3,0.4426603,1,44,S,0.9
18,3,0.9696052,0,16,S,0.9
18,3,0.5689683,1,100,S,1.4
18,3,0.5147579,1,16,S,1.3
18,3,0.4151565,1,44,S,1.1
18,3,0.4982465,1,100,S,1.9
18,3,0.3690701,1,72,S,1.3
18,3,0.4990523,0,16,S,1.1
18,3,0.8197807,1,16,S,0.9
18,3,0.8188278,1,16,S,1.3
18,3,0.6181412,1,16,S,2.1
18,3,0.5058122,1,44,S,1.9
18,3,0.592708,1,44,S,1.9
18,3,1.9924194,0,16,S,1.4
18,3,0.6194157,1,16,S,1.6
18,3,0.519302,1,44,S,1.4
18,3,0.4080465,1,72,S,1.1
18,3,0.4380982,1,72,S,2.3
18,3,0.4289667,1,100,S,1.1
18,3,0.4112862,1,44,S,2.3
18,3,1.1051108,1,16,S,1.4
18,3,0.4956763,1,44,S,0.9
18,3,0.4392805,1,44,S,1.8
18,3,0.6535828,1,72,S,1.4
18,3,0.4128273,1,72,S,2.3
18,3,0.5065564,1,100,S,1.4
18,3,0.436872,1,44,S,1.6
18,3,0.689435,1,72,S,1.3
18,3,0.4463688,1,100,S,0.9
18,3,0.5089224,1,72,S,1.3
18,3,0.7820758,0,16,S,2.3
18,3,1.1647435,1,72,S,2.3
18,3,0.730989,0,16,S,2.3
18,3,0.9142473,0,44,S,1.6
18,3,1.0072239,1,16,S,2.3
18,3,0.5069973,1,72,S,0.9
18,3,0.3513679,1,100,S,2.1
18,4,0.7505482,1,16,S,0.9
18,4,0.4030268,1,72,S,1.3
18,4,0.8016339,1,72,S,2.3
18,4,0.578902,1,16,S,1.6
18,4,0.574736,1,100,S,1.1
18,4,0.6115899,1,44,S,1.3
18,4,0.3895441,1,44,S,2.1
18,4,0.4350698,1,100,S,1.3
18,4,0.4590555,1,100,S,1.4
18,4,0.4313073,1,72,S,1.4
18,4,0.3226529,1,72,S,1.6
18,4,0.4394047,1,16,S,1.4
18,4,0.5872029,1,16,S,1.3
18,4,0.3499544,1,44,S,1.8
18,4,0.521629,1,44,S,1.9
18,4,0.4256381,1,72,S,0.9
18,4,0.4516734,1,72,S,2.3
18,4,0.3880075,1,72,S,1.1
18,4,0.2714302,1,44,S,1.1
18,4,0.4128198,1,72,S,1.1
18,4,0.3808229,1,72,S,2.3
18,4,0.2501247,1,72,S,1.4
18,4,0.3213133,1,100,S,0.9
18,4,0.3820024,0,16,S,1.3
18,4,0.4927441,1,72,S,0.9
18,4,0.3007877,1,44,S,2.3
18,4,0.8792727,0,16,S,2.3
18,4,0.3432178,1,72,S,1.3
18,4,0.4391047,1,44,S,0.9
18,4,0.2391792,1,100,S,1.1
18,4,0.6814766,1,44,S,1.6
18,4,1.9463129,0,16,S,2.3
18,4,0.4277387,1,72,S,2.3
18,4,0.6400256,1,16,S,1.8
18,4,0.3199215,1,100,S,1.9
18,4,0.4000353,1,100,S,1.4
18,4,0.5669885,1,16,S,1.9
18,4,0.8555195,0,44,S,2.3
18,4,0.5687634,1,100,S,1.4
18,4,0.7800673,1,44,S,0.9
18,4,0.4991776,1,16,S,1.9
18,4,0.4965948,0,16,S,1.3
18,4,0.6355687,1,16,S,1.3
18,4,0.4366225,1,100,S,1.3
18,4,0.6020317,1,44,S,1.6
18,4,0.754093,0,16,S,1.3
18,4,0.5498619,1,16,S,1.9
18,4,1.699607,0,44,S,1.6
18,4,0.7346258,0,16,S,2.3
18,4,1.2296939,1,16,S,1.4
18,4,0.790324,1,16,S,1.4
18,4,0.5225146,1,72,S,1.9
18,4,1.1295629,1,72,S,1.9
18,4,0.4924874,1,72,S,2.1
18,4,0.4586165,1,44,S,1.3
18,4,0.58701,1,100,S,1.8
18,4,0.4064118,1,72,S,2.1
18,4,1.2288755,1,72,S,2.3
18,4,0.5086717,1,100,S,1.8
18,4,0.4999174,1,100,S,2.3
18,4,1.5803386,0,44,S,0.9
18,4,0.5236717,1,100,S,1.1
18,4,0.4208112,1,44,S,1.4
18,4,0.586278,1,100,S,1.6
18,4,0.5642511,1,72,S,1.6
18,4,0.6126644,1,100,S,1.8
18,4,0.6043453,0,16,S,2.1
18,4,0.5509107,1,100,S,2.1
18,4,0.5521559,1,100,S,1.1
18,4,0.3704777,1,72,S,1.1
18,4,0.5163984,1,100,S,2.1
18,4,0.9221658,0,44,S,1.4
18,4,0.5860469,1,100,S,1.3
18,4,0.7381822,1,72,S,2.3
18,4,0.7705042,1,44,S,1.9
19,1,0.8565445,1,16,S,2.1
19,1,1.0231173,1,100,S,0.9
19,1,0.7423333,1,100,S,2.3
19,1,1.3258091,0,16,S,1.6
19,1,0.6211594,1,16,S,2.1
19,1,1.2483725,0,16,S,1.9
19,1,0.5756506,1,44,S,2.1
19,1,0.4735391,1,16,S,1.4
19,1,0.9645118,0,16,S,1.3
19,1,0.5028774,1,100,S,1.1
19,1,0.9141317,0,44,S,1.3
19,1,0.5354122,0,44,S,1.9
19,1,0.6234876,1,72,S,1.3
19,1,0.6040543,1,100,S,1.4
19,1,0.5688917,1,16,S,0.9
19,1,0.4747265,1,72,S,1.9
19,1,0.7359268,1,44,S,0.9
19,1,0.6064321,1,100,S,1.1
19,1,0.771924,1,100,S,1.4
19,1,0.548737,1,100,S,0.9
19,1,0.6095483,1,16,S,1.4
19,1,0.577534,1,100,S,1.6
19,1,0.7023551,1,16,S,2.1
19,1,0.5919584,1,72,S,1.1
19,1,0.5766722,1,44,S,1.8
19,1,0.6196306,1,44,S,1.6
19,1,0.6532729,1,72,S,1.1
19,1,1.1837962,0,16,S,0.9
19,1,0.6631076,1,72,S,1.9
19,1,0.7531902,1,100,S,0.9
19,1,0.9550249,1,72,S,1.6
19,1,0.8264775,1,44,S,1.4
19,1,1.0512317,1,44,S,2.3
19,1,0.6179492,1,16,S,1.6
19,1,0.395292,1,100,S,1.1
19,1,0.6133171,1,100,S,1.8
19,1,0.7244395,1,72,S,1.9
19,1,0.5866424,1,72,S,1.1
19,1,0.7442006,1,44,S,1.6
19,1,0.555569,1,16,S,1.4
19,1,0.7243505,1,44,S,0.9
19,1,0.6555945,1,44,S,1.6
19,1,0.6056032,1,72,S,1.8
19,1,0.7886652,1,16,S,1.8
19,1,0.642241,1,72,S,1.6
19,1,0.7130311,1,44,S,1.9
19,1,0.9913135,0,16,S,1.9
19,1,0.5860133,1,72,S,1.9
19,1,1.1147152,0,16,S,1.9
19,1,0.6712771,1,100,S,2.1
19,1,0.5950553,1,72,S,1.6
19,1,0.9291605,0,16,S,0.9
19,1,0.6222493,1,16,S,1.9
19,1,0.5924232,1,44,S,1.8
19,1,0.7911113,0,16,S,1.3
19,1,0.541371,1,100,S,1.6
19,1,0.7212567,0,16,S,1.6
19,1,1.1457523,1,100,S,1.8
19,1,1.1845693,0,16,S,1.8
19,1,0.6538018,1,44,S,1.4
19,1,0.597917,1,72,S,1.1
19,1,0.7255304,1,44,S,0.9
19,1,0.6161072,1,100,S,1.6
19,1,0.5158359,1,72,S,1.6
19,1,0.5995967,1,44,S,2.3
19,1,0.5848362,1,16,S,1.6
19,1,0.8863089,0,16,S,0.9
19,1,0.6169265,1,44,S,2.1
19,1,0.6360505,1,100,S,1.9
19,1,0.594163,1,44,S,2.1
19,1,0.6297897,1,72,S,1.6
19,1,0.6891216,1,100,S,2.3
19,1,0.6259591,1,44,S,1.4
19,1,0.5265507,1,16,S,1.9
19,1,0.6686773,1,44,S,1.4
19,2,0.8008893,1,44,S,1.1
19,2,0.7617189,1,100,S,1.1
19,2,0.6409724,1,100,S,1.8
19,2,0.5982077,1,44,S,1.3
19,2,1.1929477,1,16,S,2.3
19,2,1.0544779,1,16,S,1.1
19,2,1.130356,1,16,S,1.6
19,2,0.5900659,1,72,S,1.8
19,2,0.7286415,1,44,S,1.4
19,2,0.5609359,1,100,S,1.9
19,2,0.9048565,1,16,S,1.6
19,2,0.750059,1,16,S,1.9
19,2,0.7350252,1,44,S,1.3
19,2,0.5815855,0,16,S,1.9
19,2,0.6252016,1,100,S,0.9
19,2,0.7916889,1,100,S,1.6
19,2,0.6942087,1,44,S,1.8
19,2,0.616521,1,44,S,2.1
19,2,0.5330311,1,44,S,2.3
19,2,0.8539167,1,44,S,1.1
19,2,0.658338,1,44,S,1.1
19,2,0.6705116,1,72,S,2.3
19,2,0.5946326,1,44,S,1.8
19,2,0.6271065,1,44,S,1.4
19,2,0.7689814,0,44,S,0.9
19,2,0.5841647,1,100,S,1.4
19,2,0.6217523,1,16,S,1.8
19,2,0.2268565,1,44,S,2.3
19,2,1.2650667,0,16,S,2.3
19,2,0.5784879,1,72,S,2.3
19,2,0.6389645,1,100,S,2.3
19,2,0.6638763,1,100,S,2.3
19,2,0.5891932,1,16,S,1.1
19,2,0.5986328,0,16,S,0.9
19,2,0.9346898,0,44,S,1.6
19,2,0.8831371,0,72,S,1.4
19,2,0.9580348,1,100,S,1.1
19,2,0.8098929,1,44,S,1.6
19,2,0.721087,1,16,S,1.9
19,2,0.5935304,1,100,S,1.3
19,2,0.630553,1,100,S,1.6
19,2,0.6391231,1,44,S,1.8
19,2,0.7414122,1,100,S,1.1
19,2,0.9870525,0,16,S,0.9
19,2,0.752335,1,100,S,1.8
19,2,0.5880266,1,16,S,2.1
19,2,0.5778749,0,16,S,2.1
19,2,0.628121,1,16,S,1.3
19,2,0.6562838,1,100,S,1.8
19,2,0.7017049,1,16,S,1.1
19,2,0.7344109,1,16,S,1.3
19,2,0.6630403,1,16,S,1.4
19,2,0.7904703,1,44,S,1.6
19,2,0.5958001,1,44,S,1.3
19,2,0.8694726,0,44,S,1.1
19,2,1.0168644,0,100,S,1.8
19,2,0.9949855,1,44,S,2.1
19,2,0.6379658,1,72,S,1.3
19,2,0.9037705,1,16,S,1.1
19,2,0.7578141,1,72,S,1.1
19,2,0.7680847,1,100,S,1.3
19,2,0.9151954,1,44,S,1.4
19,2,1.2943314,1,16,S,2.3
19,2,0.6763996,1,72,S,1.8
19,2,1.1013281,0,16,S,1.3
19,2,0.8572715,1,44,S,1.8
19,2,0.8616402,0,16,S,2.3
19,2,0.7256455,1,72,S,1.8
19,2,0.8657292,0,16,S,1.9
19,2,0.6875157,1,16,S,2.3
19,2,0.6997046,1,16,S,0.9
19,2,0.7639821,1,72,S,2.1
19,3,0.9224973,1,16,S,1.9
19,3,0.6118408,1,16,S,0.9
19,3,0.6781974,1,44,S,1.4
19,3,0.5261489,1,72,S,1.4
19,3,0.6155914,1,44,S,1.9
19,3,0.5708837,1,72,S,1.3
19,3,0.6331983,1,100,S,1.1
19,3,0.7013945,1,44,S,1.9
19,3,0.5182004,1,44,S,0.9
19,3,0.5468501,1,44,S,2.3
19,3,0.5255456,1,72,S,2.1
19,3,0.3317028,1,72,S,1.4
19,3,0.6711756,1,16,S,1.4
19,3,0.4793593,1,72,S,1.9
19,3,0.6184335,1,16,S,0.9
19,3,0.6693095,1,16,S,1.8
19,3,0.5631559,1,100,S,1.1
19,3,0.6116524,1,44,S,1.8
19,3,1.0185151,0,16,S,1.4
19,3,0.5387862,1,72,S,2.3
19,3,0.6513112,1,44,S,1.9
19,3,0.6324942,1,100,S,0.9
19,3,0.5654894,1,72,S,1.6
19,3,0.496292,1,72,S,0.9
19,3,0.7343374,1,72,S,1.9
19,3,1.1147921,1,16,S,2.1
19,3,0.5152009,1,100,S,1.4
19,3,0.5078459,1,16,S,0.9
19,3,0.5911946,0,16,S,1.4
19,3,0.6331744,1,100,S,1.8
19,3,0.5148285,0,16,S,2.3
19,3,0.7118601,1,16,S,0.9
19,3,0.5213289,1,44,S,1.4
19,3,0.5454798,1,72,S,1.4
19,3,0.4732311,1,100,S,1.3
19,3,0.5743967,1,72,S,1.8
19,3,1.0019462,1,16,S,1.8
19,3,0.7452361,0,16,S,0.9
19,3,0.516623,1,72,S,2.3
19,3,0.5690252,1,72,S,1.1
19,3,0.8481456,1,16,S,1.1
19,3,0.6156072,1,16,S,1.4
19,3,0.7509355,1,44,S,1.4
19,3,0.5857518,1,100,S,1.8
19,3,0.609596,1,16,S,1.1
19,3,0.60677,1,100,S,1.6
19,3,0.5754707,1,72,S,0.9
19,3,0.5672253,1,72,S,1.6
19,3,0.6032193,0,16,S,0.9
19,3,0.5556605,1,44,S,1.4
19,3,1.0030198,0,16,S,1.8
19,3,0.5260016,1,44,S,1.4
19,3,0.9010192,1,16,S,1.3
19,3,0.922178,0,44,S,1.9
19,3,0.7604584,1,100,S,1.6
19,3,0.4032078,1,100,S,1.4
19,3,0.5342127,1,72,S,1.3
19,3,0.5625142,1,72,S,0.9
19,3,0.5309656,1,44,S,1.1
19,3,0.511514,1,100,S,1.3
19,3,0.7578301,0,16,S,1.9
19,3,0.5441369,1,72,S,2.3
19,3,0.8847394,1,72,S,1.1
19,3,0.6202348,1,100,S,1.9
19,3,0.7805973,1,44,S,2.1
19,3,0.6076697,1,100,S,1.8
19,3,0.6064589,1,100,S,0.9
19,3,0.5232876,1,100,S,1.8
19,3,0.6341857,1,44,S,1.6
19,3,0.5285908,1,72,S,2.3
19,3,0.6203082,1,44,S,1.3
19,4,0.6942867,1,44,S,0.9
19,4,0.8705888,0,16,S,0.9
19,4,0.5809844,1,44,S,1.8
